Radiation,Cost
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
124.77,23.12787
346.4,8.330438
571.62,5.048221
759.25,3.800677
890.92,3.238971
950.8,3.034985
947.4,3.045877
874.1,3.301297
733.67,3.93319
540.55,5.338385
314.02,9.189427
96.58,29.87848
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
124.08,23.25648
341.62,8.446999
564.58,5.111169
751.2,3.841406
882.58,3.269578
938.45,3.074926
931.33,3.098433
852.92,3.383276
710.33,4.062427
517.23,5.579073
293.83,9.820862
88.85,32.47793
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96.77,29.81982
279.33,10.33066
486.52,5.931234
668.42,4.317142
799.83,3.607846
866.98,3.328409
857.35,3.365794
786.83,3.667455
652.38,4.423287
464.55,6.21174
256.8,11.23701
76.17,37.88452
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.7,1068.764
73.58,39.21805
243.77,11.83765
451.65,6.389159
643.25,4.486069
776.75,3.715048
929.92,3.103131
913.02,3.16057
814.2,3.544171
661.5,4.362304
457.83,6.302916
250.4,11.52422
72.95,39.55674
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.9,739.9138
104.83,27.52708
326.75,8.831412
562.1,5.13372
756.9,3.812477
902.1,3.198829
921.08,3.132913
925.95,3.116436
855.23,3.374138
717.1,4.024075
515.98,5.592589
300.48,9.603514
95.23,30.30205
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.4,534.3822
147.58,19.55322
388.62,7.425413
617.75,4.671249
808.4,3.569599
942.23,3.06259
986,2.926637
983.1,2.93527
908.33,3.176889
766.83,3.763108
572,5.044867
342.2,8.432682
117.27,24.60701
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.77,426.2428
161.23,17.89781
403.5,7.151583
631.73,4.567875
820.42,3.517301
953.83,3.025344
942.09,3.063045
1004.7,2.872165
928.52,3.10781
786.05,3.671095
590.15,4.889713
358.55,8.048149
128.02,22.54073
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.7,374.7615
168,17.17657
412.08,7.002679
641.1,4.501113
830.65,3.473983
964.55,2.99172
1026.73,2.810538
1023.25,2.820097
947.62,3.04517
805.8,3.581117
609.85,4.73176
377.05,7.653266
141.38,20.41069
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.25,349.7774
167.95,17.18168
410.35,7.032201
637.17,4.528876
823.1,3.505848
953.3,3.027026
1013.88,2.846159
1008,2.862762
930.9,3.099864
790.1,3.652277
595.73,4.843912
365.15,7.902681
134.9,21.39113
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.5,303.7541
175.65,16.42849
416.92,6.921385
641.95,4.495154
826.92,3.489653
956.73,3.016174
1013.67,2.846749
1008.2,2.862194
931.08,3.099265
749.71,3.84904
595.35,4.847004
365.67,7.891443
136.8,21.09403
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.58,272.7471
181.83,15.87012
425.12,6.787881
652.05,4.425525
778.39,3.707221
965.65,2.988312
1014.83,2.843495
1006.73,2.866373
928.4,3.108212
785.48,3.673759
591.83,4.875832
362.02,7.971007
135.38,21.31529
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.95,290.0165
170.27,16.94758
406.2,7.104047
628.15,4.593909
810.42,3.560702
938.75,3.073943
985.33,2.928627
980.65,2.942603
907.55,3.17962
767.77,3.7585
576.98,5.001324
351.58,8.207702
131.58,21.93087
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
11.2,257.6486
176.75,16.32625
413.65,6.9761
635.85,4.538278
818.75,3.524475
946.77,3.047904
1001.98,2.879962
993.77,2.903754
918.83,3.140585
780.7,3.696252
589.58,4.89444
363.95,7.928737
141.52,20.3905
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.12,219.9439
187.42,15.39678
425.77,6.777518
647.62,4.455798
829.52,3.478715
956.92,3.015575
1010.12,2.856753
1001.38,2.881687
923.95,3.123182
781.62,3.691901
588.17,4.906173
360.58,8.002839
129.27,22.32277
3.88,743.7278
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12.92,223.3486
179.33,16.09136
411.4,7.014253
630.12,4.579546
809.33,3.565497
933.42,3.091496
984.4,2.931394
976.8,2.954201
900.9,3.20309
761.83,3.787805
571.08,5.052994
347.17,8.311962
123.1,23.44162
3.95,730.5478
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.4,215.348
177.52,16.25543
408.3,7.067509
624.88,4.617949
803.05,3.59338
928.42,3.108145
973.92,2.962937
963.75,2.994204
884.8,3.261374
743.88,3.879206
552.33,5.224529
330.7,8.725926
117.62,24.53379
3.95,730.5478
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12.62,228.658
162.38,17.77105
389.02,7.417778
609.6,4.733701
792.88,3.639471
920.85,3.133696
937.48,3.078107
932.77,3.09365
857.12,3.366698
717.67,4.020878
528.25,5.462686
310.65,9.289116
104.92,27.50347
3.92,736.1387
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.6,212.1812
166.52,17.32923
394.15,7.321233
614.17,4.698477
794.62,3.631502
922.08,3.129516
973.73,2.963515
965.6,2.988467
887.77,3.250463
746.92,3.863418
555.27,5.196866
332.15,8.687833
119.27,24.19438
4.4,655.8327
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.65,196.9736
170.75,16.89993
395.55,7.29532
610.75,4.724787
788.65,3.658992
912.48,3.162441
938.98,3.07319
935.25,3.085446
862.33,3.346357
725.42,3.977922
538.12,5.362491
321.23,8.98317
112.73,25.59801
4.65,620.5729
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.15,178.6789
176.48,16.35122
401.05,7.195272
615.48,4.688477
792.08,3.643147
915.4,3.152353
964.52,2.991813
954.33,3.023759
876.55,3.29207
737.9,3.910643
548.1,5.264849
329.95,8.745761
117.92,24.47137
5.02,574.8334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.98,192.6344
150.98,19.11289
366.15,7.881097
584.95,4.93318
770,3.747615
901.48,3.201029
970.83,2.972368
964.33,2.992403
888.27,3.248634
749.35,3.850889
559.15,5.160804
336.45,8.576798
121.1,23.82877
5.27,547.5643
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.25,177.5793
161.77,17.83807
379.3,7.607867
595.88,4.842693
776.77,3.714953
904.08,3.191824
960.08,3.005649
954.6,3.022904
881.08,3.275144
746.02,3.868078
560.4,5.149293
343.88,8.391485
128.6,22.43907
5.8,497.5282
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.38,141.5929
194.73,14.81879
427.6,6.748512
650.55,4.43573
834.48,3.458038
959.55,3.00731
1013.4,2.847507
1003.12,2.876689
924.2,3.122337
782.73,3.686666
590.35,4.888056
364.9,7.908095
137.75,20.94856
6.45,447.3897
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.15,143.2091
192.38,14.99981
421.12,6.852355
636.15,4.536137
812.77,3.550406
936.77,3.08044
989.1,2.917464
981.85,2.939007
907.27,3.180601
770.38,3.745767
582.73,4.951974
362,7.971447
138.88,20.77811
6.62,435.9009
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
22.65,127.4024
199.77,14.44493
428.9,6.728057
644.98,4.474036
824.08,3.501679
949.27,3.039877
972.42,2.967508
966.35,2.986148
892.48,3.233309
755.15,3.821312
568,5.080394
349.67,8.252535
137.35,21.00957
6.77,426.2428
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24.1,119.7371
203.33,14.19202
431.5,6.687518
646.55,4.463172
822.73,3.507425
945.15,3.053128
999.62,2.886761
990.75,2.912605
912.12,3.163689
773.05,3.732829
586,4.924341
366.55,7.872497
145.08,19.89016
7.62,378.696
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
27.42,105.2394
215.08,13.4167
443.6,6.505103
656.52,4.395394
831.05,3.472311
946.8,3.047807
958.48,3.010667
946.95,3.047324
864.85,3.336606
720.7,4.003974
528.95,5.455457
312.08,9.246552
112.7,25.60483
6.62,435.9009
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.88,138.2023
163.12,17.69044
374.12,7.713204
587.95,4.908009
769.08,3.752098
896.75,3.217913
953.35,3.026867
949.77,3.038276
878.4,3.285136
746.48,3.865695
566.73,5.091779
355.5,8.117198
143.98,20.04212
8.05,358.4676
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.62,83.35251
239.17,12.06533
476.38,6.057483
696.85,4.141011
879.48,3.281102
1003.33,2.876086
1056.3,2.73186
1047.98,2.753549
973.2,2.965129
835.1,3.455471
645.75,4.468701
420.73,6.858707
182.42,15.81879
11.85,243.5159
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
36.2,79.71447
238,12.12464
469,6.152801
681.48,4.234407
854.23,3.378088
973.7,2.963607
1005.77,2.869109
986.23,2.925954
897.12,3.216586
758.48,3.804535
566.15,5.096995
338.6,8.522339
127.42,22.64687
7.9,365.2739
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.9,138.07
145.65,19.81232
334.8,8.619068
535.35,5.390238
710.8,4.059741
836.33,3.450389
894.55,3.225827
882.12,3.271283
804.05,3.588911
666.15,4.331853
482.17,5.984744
278.62,10.35699
99.83,28.90578
7,412.2377
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
25.27,114.1933
182.77,15.7885
401.73,7.183093
616.83,4.678216
796.23,3.624159
920.67,3.134309
957,3.015323
948.35,3.042826
873.4,3.303943
738.08,3.90969
554.77,5.20155
343.08,8.411052
135.95,21.22592
9.12,316.4105
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.42,83.83683
225.52,12.7956
453.12,6.368432
664.98,4.339475
837.83,3.444212
957.3,3.014378
1009.02,2.859868
1000.58,2.883991
923.48,3.124771
784.98,3.676099
597.15,4.832394
377.75,7.639084
156.4,18.45054
10.55,273.5226
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.2,81.97909
225.42,12.80128
451.6,6.389867
662.2,4.357692
834.48,3.458038
951.92,3.031414
997.23,2.893679
983.48,2.934136
906.15,3.184532
767.58,3.759431
581.08,4.966035
365.42,7.896842
148.45,19.43862
10.4,277.4677
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
37.38,77.19807
231.05,12.48935
456.98,6.314639
666.85,4.327306
837.95,3.443718
956.88,3.015701
1003.88,2.874511
990.5,2.913341
911.12,3.167161
771.6,3.739844
583.23,4.947729
364.92,7.907662
151.85,19.00338
10.73,268.9342
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.52,81.24054
221.1,13.0514
446.3,6.465749
657.5,4.388842
830.05,3.476494
949.62,3.038756
989.3,2.916874
980.5,2.943053
904.65,3.189812
767.98,3.757473
582.6,4.953079
366.5,7.873571
151.08,19.10024
11.55,249.841
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
36.38,79.32006
218.95,13.17956
439.9,6.559818
647.27,4.458207
816.27,3.535183
935.6,3.084292
973.52,2.964155
958.8,3.009662
879.38,3.281475
739.73,3.900969
556.9,5.181655
343.95,8.389777
136.62,21.12183
11.15,258.8039
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.08,92.84633
185.35,15.56873
396.17,7.283903
604.62,4.77269
779.05,3.70408
900.73,3.203695
954.2,3.024171
944.27,3.055973
869.58,3.318457
729.3,3.956758
544.6,5.298685
333.83,8.644112
133.6,21.59928
11.15,258.8039
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30.9,93.38718
180.25,16.00923
385.33,7.488812
588.98,4.899426
760.15,3.796177
877.48,3.288581
966.38,2.986055
953.38,3.026772
872.88,3.305911
734.12,3.930779
547.08,5.274665
335.58,8.599034
134.85,21.39906
11.75,245.5884
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.67,80.8989
205.4,14.049
420.3,6.865724
625.9,4.610423
794.8,3.630679
912.6,3.162025
950.38,3.036326
942.15,3.06285
867.62,3.325954
733.75,3.932762
554.12,5.207651
344.83,8.368367
141.95,20.32873
12.33,234.036
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.02,70.34773
226.42,12.74474
446.7,6.459959
652.5,4.422473
822.35,3.509046
939.38,3.071881
991.4,2.910696
979.42,2.946299
902.23,3.198368
765.73,3.768513
581.88,4.959208
368.62,7.828289
156.48,18.4411
13.88,207.9009
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
40.8,70.72705
221.1,13.0514
438.23,6.584816
642.3,4.492704
811.1,3.557716
928.05,3.109384
971.42,2.970563
962.02,2.999588
884.25,3.263403
747.15,3.862228
565.6,5.101952
355.7,8.112634
154.38,18.69195
13.42,215.0271
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.08,70.24498
221.88,13.00552
442.3,6.524223
651.6,4.428582
822.55,3.508193
938.73,3.074008
988.73,2.918556
979.55,2.945908
905.4,3.18717
771.58,3.739941
589.42,4.895768
376.25,7.669538
162.35,17.77434
14.88,193.929
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.92,80.33585
176.7,16.33086
374.42,7.707024
578.98,4.984048
747.4,3.860936
860.75,3.352499
929.98,3.102931
926.88,3.113309
853.62,3.380502
718.17,4.018079
537.02,5.373476
331.55,8.703556
136.75,21.10175
13.73,210.1722
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
39.75,72.59532
207.92,13.87872
420.8,6.857566
625.38,4.614257
794.05,3.634108
910.12,3.170641
932.45,3.094712
921.77,3.130568
849.55,3.396697
715.33,4.034032
535.9,5.384706
326.7,8.832764
136.52,21.1373
13.98,206.4137
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
39.88,72.35867
212.25,13.59559
429.2,6.723355
632.9,4.559431
803.67,3.590608
921.77,3.130568
970.85,2.972307
960.88,3.003147
886.77,3.254129
754.17,3.826278
575.15,5.017237
367.42,7.853856
160.73,17.95349
16.25,177.5793
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
45.2,63.84212
236.15,12.21962
455.65,6.333071
660.25,4.370562
828.17,3.484386
944.33,3.055779
959.6,3.007153
951.38,3.033135
878.1,3.286259
746.02,3.868078
567.5,5.08487
360.7,8.000177
156.75,18.40934
16.12,179.0114
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.02,54.42595
247.65,11.65219
467.02,6.178887
670.27,4.305226
835.98,3.451834
949.98,3.037605
978.38,2.949431
970.05,2.974758
897.27,3.216048
766.17,3.766349
588.6,4.902589
381.52,7.563598
171.7,16.80643
18.27,157.9455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
44.33,65.09506
215.73,13.37628
426.02,6.773541
627.42,4.599254
794.45,3.632279
910.58,3.169039
944.5,3.055229
928.67,3.107308
846.1,3.410547
704.52,4.095929
517.8,5.572931
308.65,9.349308
122.02,23.64911
14.15,203.9338
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.73,80.76305
172.08,16.76932
366.6,7.871423
565.02,5.107189
734.73,3.927516
855.9,3.371496
917.15,3.146338
910.77,3.168378
838.35,3.442075
706.35,4.085317
529.05,5.454426
327.38,8.814417
139.77,20.6458
16,180.354
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.9,68.87026
202.58,14.24456
401.8,7.181841
602.95,4.785909
772.25,3.736696
891.52,3.236791
965.4,2.989086
958.08,3.011924
884.95,3.260821
753.45,3.829934
576.67,5.004012
368,7.841478
163.55,17.64392
18.75,153.9021
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50.95,56.63717
233.85,12.33981
450.58,6.404332
651.33,4.430418
817.2,3.53116
931.38,3.098267
988.25,2.919974
977.52,2.952025
906.1,3.184708
775.38,3.721612
598.17,4.824153
390.4,7.391557
182.08,15.84833
21.12,136.6318
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54.35,53.09409
241.17,11.96527
455.88,6.329876
656.67,4.39439
821.42,3.513019
933.4,3.091562
954.35,3.023696
946.3,3.049418
873.92,3.301977
742.5,3.886416
565.02,5.107189
357.62,8.069078
160.45,17.98482
19.58,147.3781
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54.98,52.4857
244.62,11.79652
461.98,6.246296
664.9,4.339997
831.23,3.471559
946.2,3.04974
946.88,3.04755
939.98,3.06992
868.27,3.323464
737.27,3.913985
562.77,5.127608
359.83,8.01952
161.35,17.8845
19.73,146.2577
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.52,53.91749
239.27,12.06028
455.58,6.334044
658.15,4.384508
825.2,3.496927
940.67,3.067669
989.98,2.914871
983.02,2.935509
911.35,3.166362
781.85,3.690815
607,4.753977
400.55,7.204254
187.12,15.42146
23.55,122.5335
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.62,53.81693
235.38,12.2596
449.27,6.423006
647.33,4.457794
811.55,3.555744
925.77,3.117042
951.6,3.032434
946.05,3.050223
875.62,3.295566
747.2,3.86197
572.38,5.041518
369.73,7.804787
168.45,17.13068
21.48,134.3419
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
52.25,55.22802
230.67,12.50992
441.45,6.536785
640.62,4.504486
807.95,3.571587
923.9,3.123351
953.23,3.027248
945.33,3.052547
874.42,3.300089
746.33,3.866472
572.9,5.036942
372.12,7.754659
171.42,16.83388
22.15,130.2783
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
57.23,50.42222
242.45,11.9021
454.4,6.350493
653.48,4.415841
817.6,3.529432
932.5,3.094546
983.17,2.935061
976.5,2.955109
904.52,3.190271
775.05,3.723197
601.48,4.797606
396.17,7.283903
186.62,15.46278
24.58,117.3989
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56.92,50.69683
244.55,11.79989
461.83,6.248325
665.85,4.333805
834.3,3.458784
944.92,3.053871
994.2,2.902498
985.92,2.926874
915.17,3.153145
787.42,3.664707
612.58,4.710673
406.8,7.093569
194.92,14.80435
26.98,106.9557
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,28856.64
59.33,48.63752
249.85,11.54959
467.7,6.169903
671.55,4.29702
838.95,3.439614
954.65,3.022745
1002.77,2.877693
996.45,2.895944
926.88,3.113309
798.83,3.612363
623.48,4.628318
416.48,6.928697
201.17,14.3444
28.38,101.6795
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
63.25,45.62314
259.17,11.13425
479.58,6.017065
683.5,4.221893
853.5,3.380977
970.88,2.972215
1031.2,2.798355
1019.55,2.830331
947.05,3.047003
815.23,3.539693
636,4.537207
425.17,6.787082
206.58,13.96875
29.75,96.9971
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
63.83,45.20858
259.88,11.10383
479.27,6.020957
682.23,4.229752
848.7,3.400099
964.38,2.992248
1026.4,2.811442
1015.88,2.840556
940.73,3.067473
809.4,3.565189
628.75,4.589525
416.23,6.932859
201.12,14.34797
29.08,99.23191
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61.27,47.0975
251.8,11.46014
467.98,6.166212
668.75,4.315011
831.33,3.471141
944.67,3.054679
994.33,2.902119
982.33,2.937571
909.02,3.174478
777.02,3.713757
598.48,4.821655
392.67,7.348827
185.73,15.53688
27.1,106.4821
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54.15,53.29019
229.4,12.57918
436.65,6.608643
633.58,4.554537
796.52,3.622839
910.33,3.16991
913.48,3.158979
905.52,3.186748
832.45,3.466471
705.45,4.090529
533.77,5.406193
340.25,8.481011
152.77,18.88894
23.1,124.9205
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46,62.73182
201.55,14.31736
403.45,7.15247
602,4.793462
768.65,3.754197
885.92,3.257251
871.8,3.310007
857.88,3.363715
783.05,3.685159
653.85,4.413342
484.33,5.958053
297.83,9.688963
128.88,22.39032
20.8,138.7338
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.42,86.34542
127.4,22.65042
256.58,11.24664
409.3,7.050241
557.2,5.178865
687.83,4.195315
986.45,2.925302
975.67,2.957623
902.48,3.197482
775.8,3.719598
600.83,4.802796
396.6,7.276006
192.2,15.01386
29.6,97.48864
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
55.92,51.60343
231.25,12.47855
447.55,6.44769
655.4,4.402905
819.75,3.520175
934.48,3.087989
970.83,2.972368
962.8,2.997158
893.12,3.230992
766.8,3.763255
594.17,4.85663
392.05,7.360449
186.58,15.46609
29.08,99.23191
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
59.35,48.62113
242.08,11.92029
453.67,6.360711
651.6,4.428582
815.48,3.538608
931.4,3.0982
940.83,3.067147
937.45,3.078206
870.15,3.316283
745.48,3.87088
575.45,5.014621
377.42,7.645763
180.02,16.02968
28.35,101.7871
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
57.3,50.36063
237.9,12.12973
446.77,6.458947
644.4,4.478063
807.77,3.572383
920.27,3.135671
988.8,2.918349
981,2.941553
910.23,3.170258
785.7,3.67273
613.42,4.704222
410.8,7.024498
202.15,14.27486
32.8,87.97756
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56.62,50.96545
233.2,12.3742
437.55,6.595049
633.85,4.552597
797.17,3.619885
911.98,3.164174
970.42,2.973624
971.35,2.970777
910.35,3.16984
788.35,3.660384
622.92,4.632479
423.95,6.806614
215,13.42169
37.1,77.7807
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
67.17,42.9606
260.38,11.08251
474.2,6.085331
673.05,4.287443
836.85,3.448245
951.5,3.032752
997.17,2.893853
992.3,2.908056
923.1,3.126058
798,3.61612
625.35,4.614478
421.45,6.84699
209.6,13.76748
35.48,81.33213
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61.42,46.98248
246.2,11.72081
455.35,6.337244
651.62,4.428446
813.5,3.54722
926.8,3.113578
988,2.920712
983.2,2.934971
914.77,3.154524
788.77,3.658435
616.25,4.682619
412.8,6.990465
203.5,14.18017
34.42,83.83683
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61.08,47.24401
246.98,11.6838
457.67,6.305119
655.23,4.404047
818.4,3.525982
931.45,3.098034
984.27,2.931781
976.58,2.954867
904.25,3.191223
780.77,3.69592
607.05,4.753585
404.42,7.135314
196.95,14.65176
32.67,88.32764
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
51.67,55.84796
220.83,13.06735
426.55,6.765124
624.83,4.618318
790.75,3.649275
909.6,3.172454
963.85,2.993893
961.42,3.00146
894.27,3.226837
768.75,3.753709
598.85,4.818676
396.7,7.274172
194.08,14.86842
32.6,88.5173
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61.45,46.95954
247.42,11.66302
456.27,6.324465
651.62,4.428446
813.52,3.547133
922.27,3.128871
925.67,3.117379
919.17,3.139423
849.75,3.395897
724.02,3.985613
554.05,5.208309
362.6,7.958257
172.27,16.75082
28.65,100.7213
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.08,62.62291
201.52,14.31949
397.58,7.258071
588.92,4.899925
749.6,3.849605
860.88,3.351993
904.8,3.189284
896.6,3.218452
822.58,3.508065
693.8,4.159216
528.95,5.455457
336.35,8.579348
152.83,18.88153
26.35,109.5129
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
39.8,72.50412
176.45,16.354
365.27,7.900084
558.33,5.168384
724.75,3.981599
843.85,3.419641
887.92,3.249914
879.02,3.282819
814.6,3.54243
689.9,4.182728
521.75,5.53074
331.4,8.707495
150.25,19.20575
26.02,110.9018
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
38.92,74.14347
172.73,16.70621
357.02,8.082639
545.8,5.287035
709.1,4.069474
825.98,3.493624
871.33,3.311792
866.45,3.330445
800.77,3.603611
679.8,4.244872
508.85,5.670952
322.25,8.954736
150.35,19.19298
26.4,109.3054
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
40.73,70.84861
183.42,15.73255
373.6,7.72394
563.7,5.119148
724.95,3.9805
838.35,3.442075
893.4,3.22998
892.48,3.233309
826.2,3.492694
704.25,4.097499
539.12,5.352545
348.55,8.279053
172.83,16.69654
30.25,95.39385
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
39.05,73.89664
179.6,16.06717
364.73,7.911781
558.7,5.164961
727.38,3.967203
841.95,3.427358
900.75,3.203623
893.65,3.229076
827.85,3.485733
706.55,4.084161
539.65,5.347288
346.7,8.32323
164.58,17.5335
29.88,96.57509
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
43.12,66.9217
190.08,15.18131
379.55,7.602856
570.9,5.054587
732.27,3.94071
846.12,3.410466
963.05,2.99638
947,3.047164
867.33,3.327066
733.85,3.932226
558.12,5.170329
359.48,8.027328
171,16.87523
30.8,93.69038
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
43.8,65.88274
197,14.64804
383.38,7.526902
584.52,4.936809
765.75,3.768415
888.88,3.246404
983.08,2.93533
976.02,2.956562
907.77,3.178849
783.48,3.683137
612.77,4.709212
411.7,7.009142
204.88,14.08465
36.92,78.15991
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.65,61.85775
204.55,14.10738
419.17,6.884233
615.8,4.686041
780.42,3.697578
896.8,3.217734
954.88,3.022017
951.6,3.032434
886.25,3.256038
765.58,3.769252
597.45,4.829967
400.1,7.212357
203.05,14.21159
36.35,79.38553
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
44,65.58327
200.65,14.38158
393.55,7.332394
588.1,4.906757
751.2,3.841406
868.05,3.324306
884.27,3.263329
862.45,3.345891
777.15,3.713136
637.9,4.523693
471.08,6.125634
302.6,9.536232
152.52,18.9199
28.73,100.4408
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
36.5,79.05928
165.8,17.40449
347.27,8.309568
537.35,5.370176
700.27,4.120787
819.77,3.52009
892.52,3.233164
897.3,3.215941
831.48,3.470515
709.98,4.06443
544.67,5.298004
342.8,8.417923
173.92,16.5919
30.9,93.38718
0,0
